GEOID,NAMELSAD,avg_d_mbps_wt,avg_u_mbps_wt,avg_lat_ms_wt,tests,State
17181,Union County,115.46373091910276,23.65376044475316,114.07884267437608,626.0,Illinois
17183,Vermilion County,180.98312348106552,21.55046248647208,32.642510512467446,2964.5,Illinois
17185,Wabash County,240.85547327698407,34.84760565562543,25.103858803100717,835.25,Illinois
17187,Warren County,134.2204697425569,62.38600511425432,29.416165207363445,535.0,Illinois
17189,Washington County,133.26542546245025,19.094406250176757,35.1609966288771,483.25,Illinois
17191,Wayne County,258.0778730103748,91.0704806653182,15.636276548533534,969.25,Illinois
17193,White County,195.79005660587785,24.44017305844699,22.105767191476964,684.5,Illinois
17195,Whiteside County,204.4865046654952,86.37799068255993,28.85683226808074,2043.75,Illinois
17197,Will County,270.8492215086316,51.77152211030772,16.209547622475853,34750.75,Illinois
17199,Williamson County,200.6604249864792,128.80528298172368,34.276539731063735,4355.75,Illinois
17201,Winnebago County,237.86351209700945,23.296306865122016,26.71144857280508,9516.25,Illinois
17203,Woodford County,141.68004633051316,65.78888344179566,24.80417430850553,1872.0,Illinois
18001,Adams County,137.43767115361533,22.19004374078632,48.881667287217816,1515.25,Indiana
18003,Allen County,225.5954472436868,119.78074635787348,21.498495968220624,18744.75,Indiana
18005,Bartholomew County,243.33859872832832,54.74928424346521,31.204401514646666,4240.5,Indiana
18007,Benton County,170.31205488794237,134.6867340846576,20.718841777822032,663.25,Indiana
18009,Blackford County,147.2168192431987,13.446926922127194,42.46156363618711,367.75,Indiana
18011,Boone County,221.37252928766264,92.80606392067548,24.524689910200703,5908.0,Indiana
18013,Brown County,194.6002558419385,95.17001627987352,32.311921978162246,871.25,Indiana
18015,Carroll County,143.9064138322785,24.42533370803357,39.88962965197857,968.5,Indiana
18017,Cass County,174.45797554937627,26.17699416376904,33.241429555038266,1172.5,Indiana
18019,Clark County,280.391884923538,68.98376395017118,28.374718069004004,6859.0,Indiana
18021,Clay County,150.46497765578806,38.4350643758347,38.00986225085038,1801.75,Indiana
18023,Clinton County,172.2501020522448,65.2808938821871,33.94517176338756,1214.0,Indiana
18025,Crawford County,71.5538408368928,29.005331727899453,52.00325392620295,637.75,Indiana
18027,Daviess County,221.92373271704085,155.8088256581511,16.146955027824365,1414.25,Indiana
18029,Dearborn County,219.02096427178745,104.31951519663478,23.275719117545503,2324.5,Indiana
18031,Decatur County,140.21473298127154,58.22071463052578,65.68486619291453,825.5,Indiana
18033,DeKalb County,154.3417122303413,51.1340384952386,38.88947717902042,2600.75,Indiana
18035,Delaware County,212.93663313418168,35.98314350793853,32.90705794185224,4050.0,Indiana
18037,Dubois County,181.53867885900584,93.20972489391372,19.21285043764801,2369.0,Indiana
18039,Elkhart County,223.6639495098064,92.89953813423442,21.60318193381452,9146.5,Indiana
18041,Fayette County,171.17143364335274,63.689052698577335,29.16058936234568,555.5,Indiana
18043,Floyd County,272.08440844250015,80.13670821347404,26.416592908657652,4890.5,Indiana
18045,Fountain County,233.03074734874625,113.27520895155598,26.07086138189613,681.5,Indiana
18047,Franklin County,132.66024882095743,63.56879195112231,60.804941014698606,1701.0,Indiana
18049,Fulton County,167.01724309211394,93.73003507333436,17.96617487108948,908.0,Indiana
18051,Gibson County,180.75171775581123,29.013099226307084,40.04215331510596,1733.5,Indiana
18053,Grant County,185.6107902416105,32.08927685195668,28.511197616575263,2532.5,Indiana
18055,Greene County,151.04744877743656,22.285575687819158,50.07180257111117,1700.75,Indiana
18057,Hamilton County,260.5523659221499,126.75372693080716,15.972093958908228,32558.25,Indiana
18059,Hancock County,255.14813300778465,69.16458610145938,21.419928123263173,4028.0,Indiana
18061,Harrison County,209.24157609688325,90.33017539826618,38.01166548490758,2108.75,Indiana
18063,Hendricks County,262.5583631377388,92.30683603960978,20.03384810549366,11267.0,Indiana
18065,Henry County,205.0727972497326,78.39989229617578,25.23491227797056,1145.25,Indiana
18067,Howard County,228.55986034628367,43.72404959887625,24.892468440310232,3525.0,Indiana
18069,Huntington County,157.71634393989757,101.153244619188,27.90402313635128,2036.25,Indiana
18071,Jackson County,276.541899564802,170.10339170498122,14.393723022940168,1435.0,Indiana
18073,Jasper County,140.71551395887948,32.77261312367487,35.25110792922895,1447.75,Indiana
18075,Jay County,104.75019577378367,14.693677873339526,46.447308167340175,689.5,Indiana
18077,Jefferson County,207.351021195695,98.43792912199956,31.31857611908178,1247.75,Indiana
18079,Jennings County,267.64154613579973,172.9212472639361,30.29325610588876,979.5,Indiana
18081,Johnson County,257.1554448170855,135.54086969393487,15.605514634468554,9450.0,Indiana
18083,Knox County,174.44580244782878,74.10214770781079,22.0712299262352,1378.75,Indiana
18085,Kosciusko County,235.54696099011076,118.69346418921336,17.420808252898258,5506.0,Indiana
18087,LaGrange County,151.09209782303728,94.19316208233012,37.554467942422455,1882.75,Indiana
18089,Lake County,272.7952777848016,59.91718089990468,17.263487961807158,16279.0,Indiana
18091,LaPorte County,241.64184144735097,84.78433339209715,22.07956642662765,4393.75,Indiana
18093,Lawrence County,210.9277336340816,59.71546267772362,33.91848411471233,1290.75,Indiana
18095,Madison County,208.47678764714937,35.62477983539138,28.256899532961786,5130.75,Indiana
18097,Marion County,269.3510798998524,110.00656049410672,18.75428869556836,32418.25,Indiana
18099,Marshall County,186.06448345502636,97.63303645455603,27.527017556732385,3309.75,Indiana
18101,Martin County,241.98601393011592,174.0544776436863,34.85640733063454,860.5,Indiana
18103,Miami County,178.1035964651685,25.102429171894254,38.46368076832759,986.0,Indiana
18105,Monroe County,256.2314271450854,126.35936134027898,17.541255942178505,6513.25,Indiana
18107,Montgomery County,204.69729368503585,119.9698742306351,31.300852575974424,2304.0,Indiana
18109,Morgan County,225.89294665422264,107.17173295401494,20.73666024644818,2794.0,Indiana
18111,Newton County,182.36433298455955,67.20867224637735,32.21865842378464,621.75,Indiana
18113,Noble County,141.358933253946,22.160121184279248,56.31694417100557,2038.25,Indiana
18115,Ohio County,165.5023076520299,111.9313590413834,26.890646205111857,323.5,Indiana
18117,Orange County,137.3976191547554,106.42423002749966,15.15691427279551,819.75,Indiana
18119,Owen County,169.8457358368554,107.45028134084102,42.48178107687182,846.0,Indiana
18121,Parke County,156.18756640164227,53.49726964969749,50.004813963079336,664.25,Indiana
18123,Perry County,156.39209998161186,35.32891801266349,19.232408077987724,598.0,Indiana
18125,Pike County,189.02959421505767,31.44855977111861,36.78938611522903,673.75,Indiana
18127,Porter County,268.869237773521,60.72774518318992,18.80228295751693,9042.0,Indiana
18129,Posey County,158.37891981701176,41.6848510407058,47.50558739493815,1579.25,Indiana
18131,Pulaski County,94.23817998730978,39.51676905200824,40.96679131958534,634.25,Indiana
18133,Putnam County,225.285134862122,190.77637273993196,20.427987282331216,1442.0,Indiana
18135,Randolph County,124.89247082696292,13.944720321557808,34.79454676429347,1172.5,Indiana
18137,Ripley County,134.48336277184126,102.747934463628,23.401748661663497,1028.5,Indiana
18139,Rush County,108.47911333899664,17.13226141380364,91.3702387456018,498.5,Indiana
18141,St. Joseph County,250.9933895556645,98.72134645021656,21.175741322765628,11479.0,Indiana
18143,Scott County,213.2080166568399,82.16101441660089,46.99277849360675,977.25,Indiana
18145,Shelby County,152.96418789590882,30.456798872159776,35.45486696888238,1733.0,Indiana
18147,Spencer County,180.31416370465968,33.6352265995893,22.716609143718703,851.75,Indiana
18149,Starke County,137.3103463388534,30.70911993054899,37.7509991686763,1779.0,Indiana
18151,Steuben County,196.7904246255289,92.370069263409,27.283934263824527,3728.0,Indiana
18153,Sullivan County,134.26898702954196,36.8716805290112,51.09202936074316,1163.25,Indiana
18155,Switzerland County,209.29528005451888,190.60589779544125,30.368179864433813,583.0,Indiana
18157,Tippecanoe County,237.97097735557244,130.64758423424593,15.626424631136551,8813.0,Indiana
18159,Tipton County,152.58615848285012,73.67681063920958,40.0543448445826,834.5,Indiana
18161,Union County,102.1628242921076,19.924890191690167,48.91841363695816,587.5,Indiana
18163,Vanderburgh County,278.52895265163727,108.8924328498196,30.04966550834731,8738.75,Indiana
18165,Vermillion County,185.4940674845276,35.11643553560265,31.752733726099187,866.75,Indiana
18167,Vigo County,239.71796036551265,60.729004051218496,29.94758589339643,6772.0,Indiana
18169,Wabash County,159.3536693670114,106.70452246473003,20.19069237736108,2005.75,Indiana
18171,Warren County,83.65476678936199,10.529008625719536,93.42569724636924,510.0,Indiana
18173,Warrick County,248.17827382096385,67.4622632618761,39.88800011186312,4029.25,Indiana
18175,Washington County,241.27280381636837,110.61942663016843,20.20430169927232,850.75,Indiana
18177,Wayne County,205.876420903917,42.20104114724868,32.66477375416232,2161.0,Indiana
18179,Wells County,131.87634112509022,44.16042059707184,30.643728934294067,1217.75,Indiana
18181,White County,241.14052405524305,26.402921519772647,29.476182769979324,1204.25,Indiana
18183,Whitley County,126.54380706116277,46.75509305953722,58.02958269973098,3417.0,Indiana
19001,Adair County,129.16910123260575,47.88096348195411,47.04054797015783,239.0,Iowa
19003,Adams County,109.39168482346108,16.507984334170494,101.10985432372875,68.25,Iowa
19005,Allamakee County,115.59205148275548,62.66565039364789,48.97738369529699,456.75,Iowa
19007,Appanoose County,160.18155163227155,71.6360407214793,37.97834007386888,365.25,Iowa
19009,Audubon County,252.97432028211372,220.79866705601071,26.363620600388156,115.75,Iowa
19011,Benton County,189.2805711830017,107.1400962916779,20.19636863968915,715.75,Iowa
19013,Black Hawk County,262.591815337879,127.79707589447747,24.703932163269027,6008.25,Iowa
19015,Boone County,200.1028765789254,29.49628690864431,46.87729088743652,690.75,Iowa
19017,Bremer County,218.82294036012024,172.32152393247915,13.694356613633651,854.0,Iowa
19019,Buchanan County,175.06142682617818,119.25899242854616,18.948768775328503,445.25,Iowa
19021,Buena Vista County,175.2619286850833,29.089384593716293,31.778443319104483,657.0,Iowa
19023,Butler County,170.25402848228714,55.23091740781819,39.35456636000034,212.0,Iowa
19025,Calhoun County,129.05826653819253,71.11742552118281,24.497751192487534,356.25,Iowa
19027,Carroll County,165.84699523486591,67.56950876311761,25.266697616230232,540.5,Iowa
19029,Cass County,205.07423463825,29.070875568208216,43.72210960598842,258.25,Iowa
19031,Cedar County,118.3106968106029,52.53105520011762,30.00115065875209,746.25,Iowa
19033,Cerro Gordo County,216.60539282324797,123.12583333796309,20.185829475518727,2707.75,Iowa
19035,Cherokee County,162.7812468204582,68.93171361858374,39.77838578932446,258.25,Iowa
19037,Chickasaw County,118.37553467974804,66.85638506983311,36.38823470991717,519.5,Iowa
19039,Clarke County,177.60243732690913,130.563816372511,38.65831023960601,348.75,Iowa
19041,Clay County,182.09180434346288,146.05448988126523,13.389724246639949,382.5,Iowa
19043,Clayton County,149.798756583064,62.13763806678867,39.18569982511249,323.0,Iowa
19045,Clinton County,246.2473367100535,35.526138751123575,28.78027206603079,1523.5,Iowa
19047,Crawford County,122.95445043621984,32.290852067599715,73.94029579725986,253.75,Iowa
19049,Dallas County,246.7777337875436,125.2427312174357,24.551963008319284,8983.5,Iowa
19051,Davis County,271.239246875,37.824709375,103.01875,9.5,Iowa
19053,Decatur County,204.03617272557875,180.19457466220192,13.457378843824626,136.0,Iowa
19055,Delaware County,211.56128845143735,144.03302858761293,31.260226861004003,567.25,Iowa
19057,Des Moines County,229.43010097900844,40.03593842246213,35.611900588289856,1260.75,Iowa
19059,Dickinson County,220.10431036609288,34.83717262457064,30.527731817870368,1038.5,Iowa
19061,Dubuque County,217.26496734779133,106.9753094968424,24.826662368228817,3956.5,Iowa
19063,Emmet County,180.4139896803728,36.89664603889121,38.81674920357976,216.75,Iowa
19065,Fayette County,163.33625284280498,60.97598373310178,34.339872776365105,526.25,Iowa
19067,Floyd County,100.96127089521906,27.101243038161574,34.58825799829206,812.0,Iowa
19069,Franklin County,179.14693723188816,101.21833700605784,34.59443532594746,362.0,Iowa
19071,Fremont County,143.18068942446672,89.73650481350563,40.68447003844458,260.5,Iowa
19073,Greene County,34.23534697597489,12.257286915104643,41.03060418111954,98.25,Iowa
19075,Grundy County,99.57053388087688,19.225262926210085,36.5118534220037,597.0,Iowa
19077,Guthrie County,87.3305067006934,30.65726300364864,31.332141727354493,188.5,Iowa
19079,Hamilton County,277.93119021731536,145.395791313689,14.650244295839546,657.5,Iowa
19081,Hancock County,120.33106440449538,91.667784354192,19.06940349912961,353.75,Iowa
19083,Hardin County,197.0365005990156,84.0166474347768,32.324731940441,386.5,Iowa
19085,Harrison County,127.14814029270488,55.64716968856391,33.84420528238893,629.5,Iowa
19087,Henry County,145.46350556277113,63.79512318408131,42.32960114716014,676.25,Iowa
19089,Howard County,180.3764360732521,106.79663454715347,34.90758213347399,411.5,Iowa
19091,Humboldt County,94.97179821604976,20.494496124255107,45.005593478437575,155.5,Iowa
19093,Ida County,122.79447202984647,21.23428030293924,33.7753047615792,257.75,Iowa
19095,Iowa County,161.36546342200012,81.3020064530819,92.25679074977722,454.25,Iowa
19097,Jackson County,176.49770465928844,67.80385743078268,31.5553567651324,271.0,Iowa
19099,Jasper County,265.83259718720683,128.50806927875544,34.40754183653422,2367.25,Iowa
19101,Jefferson County,117.8927139761871,61.893328053030416,34.311602182523295,448.75,Iowa
19103,Johnson County,233.2303880078544,121.83506989860112,18.35563080969448,8471.0,Iowa
19105,Jones County,222.45736882619724,76.5828116599092,28.307295837363444,407.25,Iowa
19107,Keokuk County,180.8350942808964,99.48747103696527,37.74696967150297,260.25,Iowa
19109,Kossuth County,122.88592998132503,37.88215034486513,37.6956774210719,402.25,Iowa
19111,Lee County,154.80598624626242,27.856529116614222,39.68387233363615,1073.0,Iowa
19113,Linn County,220.3564506111377,77.07069827720134,24.10879773199368,15847.75,Iowa
19115,Louisa County,169.06467364197354,84.96187199002365,45.933567982169805,257.75,Iowa
19117,Lucas County,150.7650981411553,66.31381770478588,47.65307276301069,355.25,Iowa
19119,Lyon County,114.75629946704176,24.69401802318673,16.67187425787974,118.5,Iowa
19121,Madison County,123.02595099744488,34.770144722546924,42.4474628335505,630.5,Iowa
19123,Mahaska County,133.13100932630505,24.44317825555714,40.35052675010126,296.75,Iowa
19125,Marion County,188.0505292324652,108.9116937170221,35.55130912725306,1830.75,Iowa
19127,Marshall County,249.0749473359693,35.490922018236105,46.523004529061325,1061.5,Iowa
19129,Mills County,170.83121477184264,30.22280512431521,44.09170410178992,348.25,Iowa
19131,Mitchell County,114.84900244300924,42.35075124862255,21.08426632501349,358.0,Iowa
19133,Monona County,103.20773562529077,22.228010844038508,37.83244004396425,366.25,Iowa
19135,Monroe County,137.74710849430005,66.86190603800569,38.44003874766975,413.0,Iowa
19137,Montgomery County,240.07246530055016,57.05372717565477,46.71820919329268,291.0,Iowa
19139,Muscatine County,171.83555883832005,115.80207589261543,12.73876068553348,1515.75,Iowa
19141,O'Brien County,82.03916728347313,16.661660326683993,12.787177138540017,202.5,Iowa
19143,Osceola County,68.91729836309523,25.972436904761903,29.82380952380953,71.25,Iowa
19145,Page County,229.63300054451307,155.2885956352928,32.64998108576409,430.0,Iowa
19147,Palo Alto County,161.6763638723033,52.54011382867282,35.91886948517598,307.0,Iowa
19149,Plymouth County,113.72847335957188,21.230220329645743,25.70938771447343,786.0,Iowa
19151,Pocahontas County,130.79993139787993,70.98232446829277,23.89541113554167,199.5,Iowa
19153,Polk County,259.40744099955964,136.47877438449373,23.41947893271572,36063.5,Iowa
19155,Pottawattamie County,254.90222183345315,44.727412916314925,16.263594698463585,3032.5,Iowa
19157,Poweshiek County,186.90137252995507,103.70662719501853,26.88666233283461,653.0,Iowa
19159,Ringgold County,74.65660199043413,20.23762135095795,39.36781952527377,235.5,Iowa
19161,Sac County,122.47648321505788,26.39608771185321,46.32435927436324,104.0,Iowa
19163,Scott County,243.43099348631196,144.8796158249493,14.072052076622231,10199.0,Iowa
19165,Shelby County,103.62107818200506,49.83454971030528,20.0060780133984,184.0,Iowa
19167,Sioux County,107.03215963078172,24.268885694691093,13.02764950146648,716.75,Iowa
19169,Story County,206.43516599827075,127.87822938876552,19.17477555031345,4295.25,Iowa
19171,Tama County,116.5947323541598,61.08887413426103,31.617447693891123,787.25,Iowa
19173,Taylor County,127.2906539789241,32.7419477352813,49.16123549642323,247.0,Iowa
19175,Union County,175.3191773893019,97.50078606402737,40.39138794283209,428.25,Iowa
19177,Van Buren County,46.01113956628252,19.05629969661461,36.5059110573029,118.75,Iowa
19179,Wapello County,230.42483083574945,37.00528602675342,42.14802079303605,1236.75,Iowa
19181,Warren County,194.6072961667261,80.76478635043654,30.635520037973293,2946.25,Iowa
19183,Washington County,166.00176941862958,115.6408038973534,22.04192937680761,789.0,Iowa
19185,Wayne County,141.0023302784882,127.08200301670632,13.598369378262364,110.75,Iowa
19187,Webster County,265.3193407155877,59.908017595755794,37.29546184747676,1249.5,Iowa
19189,Winnebago County,118.98829824066976,104.26097278857178,13.720140578027516,219.0,Iowa
19191,Winneshiek County,142.08302730666375,39.897494347940224,41.79241033215797,819.25,Iowa
19193,Woodbury County,242.5020984562049,60.81951562624968,14.1716358826404,4681.25,Iowa
19195,Worth County,112.58407594361688,83.49231098977873,31.36784563279389,137.0,Iowa
19197,Wright County,233.91440831274076,52.411109382055415,36.33865138400199,298.0,Iowa
20001,Allen County,175.69721015051636,58.37801931446303,28.082148098595,219.0,Kansas
20003,Anderson County,86.56307997534768,40.58675586885036,54.27506440569674,159.75,Kansas
20005,Atchison County,176.92254867556022,28.42282593409436,67.49062753587829,490.5,Kansas
20007,Barber County,246.6763904518997,214.4684969318677,28.604024781155783,95.25,Kansas
20009,Barton County,177.10360492018555,54.03441432199335,22.925386694448548,719.0,Kansas
20011,Bourbon County,213.86815791644136,155.82539291184125,33.09769037127308,437.75,Kansas
20013,Brown County,83.09485891835969,21.692745774960954,37.046711189792944,206.0,Kansas
20015,Butler County,228.3345924578514,71.81068474783697,20.78648693946216,2125.0,Kansas
20017,Chase County,153.19582112093843,113.6989995891528,28.194625980334,132.5,Kansas
20019,Chautauqua County,52.65282116966619,21.59510304060743,58.2365004058763,71.0,Kansas
20021,Cherokee County,141.11436682679988,50.63325657081599,37.68906678623858,712.0,Kansas
20023,Cheyenne County,92.87497350284583,24.76249270143239,33.830576769669904,142.75,Kansas
20025,Clark County,170.97986377215344,142.11906456062977,10.250379186539869,83.75,Kansas
20027,Clay County,155.4268698636767,102.02892105478172,20.16905911159568,306.0,Kansas
20029,Cloud County,99.5629351521095,66.43574005165743,23.348237799446053,321.75,Kansas
20031,Coffey County,167.26433618462505,26.008862051302053,68.52859503117833,314.75,Kansas
20033,Comanche County,130.08783598484848,57.88139769191919,27.3120101010101,70.0,Kansas
20035,Cowley County,209.79272174430227,19.157390787279454,24.74170509125403,1223.5,Kansas
20037,Crawford County,271.34196461440314,187.71566612030065,11.129681779672008,999.25,Kansas
20039,Decatur County,227.17663521758456,29.683358624839656,27.546628942805597,171.25,Kansas
20041,Dickinson County,174.55118535254368,37.24064625294886,20.75236394442565,836.5,Kansas
20043,Doniphan County,85.12445488432132,11.87906133682418,52.67441032595143,164.5,Kansas
20045,Douglas County,245.3055902182099,116.28050265056106,17.49527125709192,5568.0,Kansas
20047,Edwards County,156.58236130105726,30.979909768824072,18.65203814877464,123.0,Kansas
20049,Elk County,111.37903390558994,18.18158630250656,42.96511725822071,78.75,Kansas
20051,Ellis County,156.60078633604832,81.08561080256415,9.294636598430618,1320.0,Kansas
20053,Ellsworth County,121.9433153185888,68.02250454104708,27.97066209694274,183.75,Kansas
20055,Finney County,213.97755353244676,24.637727755769863,34.23512839991796,838.5,Kansas
20057,Ford County,198.85794682046676,92.89516710091162,18.016647250034705,1086.25,Kansas
20059,Franklin County,145.7580973821347,25.02557934465759,47.44450316023834,913.25,Kansas
20061,Geary County,304.0179955262828,97.86019297078477,23.89634025406432,1703.75,Kansas
20063,Gove County,111.45676503819126,91.32756396891396,34.301568791344266,113.75,Kansas
20065,Graham County,78.85034742664743,81.58020707070708,52.53446368446369,41.25,Kansas
20067,Grant County,80.88890683658968,68.5507173042362,20.43281196612239,114.5,Kansas
20069,Gray County,108.54328732492212,104.43182740970126,13.362105570341315,156.75,Kansas
20071,Greeley County,93.6627845984748,20.63482097397215,39.963050066313,62.75,Kansas
20073,Greenwood County,152.54826161397554,28.67257029707476,98.72557425524454,123.0,Kansas
20075,Hamilton County,66.02008305403557,61.84698295998632,17.58317088463292,36.25,Kansas
20077,Harper County,118.89748125566936,100.89935042619848,20.383624568713515,149.25,Kansas
20079,Harvey County,235.0335487575395,117.27646718659634,13.769800495046992,1817.75,Kansas
20081,Haskell County,88.55222254097458,34.10165956823264,21.650131709793868,203.0,Kansas
20083,Hodgeman County,92.96961143336826,20.87276833520353,33.64301692585373,144.75,Kansas
20085,Jackson County,129.5792006235214,28.385352254671076,43.10993095319762,555.5,Kansas
20087,Jefferson County,101.41362776861936,14.97884015262553,68.54672533883621,835.5,Kansas
20089,Jewell County,77.32466802450497,67.85679864110496,15.817773720997744,213.75,Kansas
20091,Johnson County,276.9219503281481,159.2032090497329,14.836894948362858,43644.0,Kansas
20093,Kearny County,93.62293365683308,78.02757241769066,25.835129862116528,224.75,Kansas
20095,Kingman County,168.0496187999734,67.10162882048257,21.40626518004011,351.75,Kansas
20097,Kiowa County,116.735477410832,63.82459126786805,13.23721783425284,151.25,Kansas
20099,Labette County,196.38035053168645,52.75999060665585,33.47280757080277,615.0,Kansas
20101,Lane County,96.7775634589947,92.30084517195768,26.843882275132277,33.5,Kansas
20103,Leavenworth County,254.966658927613,129.6589815878733,28.201435390169515,4372.25,Kansas
20105,Lincoln County,69.67640354048072,32.9432625035014,30.81706142134273,79.25,Kansas
20107,Linn County,114.646524575145,103.50590465119012,44.87544989975408,370.75,Kansas
20109,Logan County,57.18879994540716,36.87165215969927,22.221021553233093,144.5,Kansas
20111,Lyon County,132.4623966229517,99.5310238037074,29.34917143728739,861.5,Kansas
20113,McPherson County,221.11778237409385,104.5461240562204,17.105917256482044,1499.5,Kansas
20115,Marion County,125.07046033049512,49.02144361619149,25.20431962492376,448.75,Kansas
20117,Marshall County,72.57180933680684,53.00332208450112,14.397488738447931,506.0,Kansas
20119,Meade County,162.32810443819608,132.94905326101352,16.86149585624377,183.75,Kansas
20121,Miami County,157.6830495141174,96.66496034707622,30.301032167994528,2172.5,Kansas
20123,Mitchell County,84.86289370729023,42.432011509907575,20.93365654308983,223.5,Kansas
20125,Montgomery County,147.72153946773818,20.185600655739165,36.75612671977516,1112.25,Kansas
20127,Morris County,104.8730777203056,46.20971636837572,16.46103998706738,352.5,Kansas
20129,Morton County,68.3928992913001,58.54206665444771,32.542021016617795,20.0,Kansas
20131,Nemaha County,77.31469260426593,31.815984209562767,23.749702782175003,256.75,Kansas
20133,Neosho County,221.5032472218826,81.53903557260548,28.2627962679936,689.75,Kansas
20135,Ness County,169.3904623958009,157.97725935733305,13.108995728796566,142.25,Kansas
20137,Norton County,106.96676717492284,113.50832412836148,17.476069973168716,89.25,Kansas
20139,Osage County,111.41122702290072,38.51199659198994,51.55349289446624,904.25,Kansas
20141,Osborne County,85.92834698374543,85.71928835660867,15.332598824786324,47.5,Kansas
20143,Ottawa County,160.15222861309368,48.89071561659886,23.59489800327251,333.5,Kansas
20145,Pawnee County,238.93620896159692,114.2799049601343,16.63755140887125,345.5,Kansas
20147,Phillips County,87.3882193960682,94.61252307309611,15.618045774647886,93.75,Kansas
20149,Pottawatomie County,202.93566869545265,179.33469616176473,11.59014366636124,1141.25,Kansas
20151,Pratt County,252.01856452453583,199.73238687360345,12.02647994113443,339.25,Kansas
20153,Rawlins County,63.98634983753255,32.20080752769841,41.454281517893065,57.5,Kansas
20155,Reno County,248.730997767358,162.74973225131896,10.33216809936172,4102.25,Kansas
20157,Republic County,84.3912229638009,47.365441450506864,26.15032752814901,217.25,Kansas
20159,Rice County,166.81577870937093,34.420454584276634,20.301401065237968,330.25,Kansas
20161,Riley County,262.4018733854607,88.11096981357258,25.385610740539384,2373.25,Kansas
20163,Rooks County,151.24164932726586,138.5456892193999,7.50530274464098,255.5,Kansas
20165,Rush County,131.2425105504435,106.6944562673772,21.36246359062624,96.75,Kansas
20167,Russell County,145.77892761783514,98.82207728967651,9.478865399518025,376.0,Kansas
20169,Saline County,241.79825245035136,77.84243431664487,25.03213989067848,2146.5,Kansas
20171,Scott County,57.68173846477596,28.3250525730057,30.866850394975398,175.75,Kansas
20173,Sedgwick County,275.30927755729294,126.90950992024788,15.555573493007383,23776.5,Kansas
20175,Seward County,133.6811843932944,80.5034900593613,24.09543428117569,1941.25,Kansas
20177,Shawnee County,194.2687876503682,48.0976685685219,32.354886272744906,7237.0,Kansas
20179,Sheridan County,80.3368090606526,72.05725099031793,24.258490434296885,67.75,Kansas
20181,Sherman County,134.57250828703445,38.51660932203604,22.64281303483273,448.25,Kansas
20183,Smith County,71.61254311922833,73.41393253088376,23.921511415413853,96.25,Kansas
20185,Stafford County,80.5749321146738,59.69728176739077,25.328999809076414,259.25,Kansas
20187,Stanton County,32.4151938706563,12.57361203682042,41.78441395794009,101.75,Kansas
20189,Stevens County,81.11918589466812,65.29033297985521,19.1004744321322,105.5,Kansas
20191,Sumner County,168.08749693464347,85.32402915627421,23.47040549945688,1182.25,Kansas
20193,Thomas County,97.63928173635608,42.82909757856644,22.427332505119253,481.5,Kansas
20195,Trego County,127.01767241893094,80.65702791603647,26.48140301037131,92.75,Kansas
20197,Wabaunsee County,84.19253856068708,55.03444289600981,50.79304683829877,423.75,Kansas
20199,Wallace County,46.08440679598348,15.8808568855212,57.48998541797471,82.0,Kansas
20201,Washington County,56.09529146582864,25.23519772888685,36.53588164389852,170.0,Kansas
20203,Wichita County,40.07116515895452,18.390743041090115,49.31168662897386,65.0,Kansas
20205,Wilson County,89.41127320620683,45.43167238465931,31.751187393517995,396.0,Kansas
20207,Woodson County,100.65254001349174,9.608966405592934,90.78309153350156,44.25,Kansas
20209,Wyandotte County,282.01793246847694,157.25662758818262,17.191230038185118,4435.5,Kansas
21001,Adair County,126.24599059224664,34.930128947789235,35.48803953959212,803.5,Kentucky
21003,Allen County,189.50216069449445,191.8127400221728,10.748646695811118,750.25,Kentucky
21005,Anderson County,246.3695784931248,75.79031113935687,47.678084223320376,1332.75,Kentucky
21007,Ballard County,173.50662420144516,149.67583322369762,9.813092800669782,381.5,Kentucky
21009,Barren County,184.6019209853553,148.14252855364717,18.970754098799567,2643.75,Kentucky
21011,Bath County,244.80588859904884,121.03509507148068,37.94380755862778,650.25,Kentucky
21013,Bell County,265.7051101641952,34.12252444841295,56.055125467913136,1297.25,Kentucky
21015,Boone County,275.9393957495846,127.13024397757272,22.54437236401452,9121.75,Kentucky
21017,Bourbon County,198.3651352061818,95.69647957818788,64.58246959349368,1207.25,Kentucky
21019,Boyd County,287.9747077193287,176.9407523431208,22.256733199448583,4312.75,Kentucky
21021,Boyle County,226.20227599825276,69.43130477763188,57.27338507311307,1749.0,Kentucky
21023,Bracken County,103.6815578989312,57.91319938572103,63.29795653039193,551.5,Kentucky
21025,Breathitt County,119.91558685848332,129.63379294072766,46.64797701934764,688.5,Kentucky
21027,Breckinridge County,100.19370236553505,75.7775397088246,41.40637463884688,1178.25,Kentucky
21029,Bullitt County,262.198537484731,80.02475798920626,26.97972790359689,5357.25,Kentucky
21031,Butler County,134.15199872069113,80.56685526613941,51.9202712210184,711.25,Kentucky
21033,Caldwell County,153.42157768347317,35.713029598094,57.995925511376754,364.25,Kentucky
21035,Calloway County,185.1689565259636,82.40403224219135,34.51293959314809,1749.0,Kentucky
21037,Campbell County,243.97123388086283,113.56020962572144,19.550980450687597,4150.25,Kentucky
21039,Carlisle County,128.00412773384207,109.64772788651474,40.12301523827104,349.25,Kentucky
21041,Carroll County,232.5859762754567,40.052075803945534,59.65817528007064,420.0,Kentucky
