geoid,NAMELSAD,avg_d_mbps_wt,avg_u_mbps_wt,avg_lat_ms_wt,tests,State,Year,POP_ESTIMATE_2022,NET_MIG_2022,Median_Household_Income_2021,Med_HH_Income_Percent_of_State_Total_2021,WOODARD NATION NAME,Less_than_a_high_school_diploma_2017_21,High_school_diploma_only_2017_21,Some_college_or_associate_degree_2017_21,Bachelor_degree_or_higher_2017_21,Percent_of_adults_with_less_than_a_high_school_diploma_2017_21,Percent_of_adults_with_a_high_school_diploma_only_2017_21,Percent_of_adults_completing_some_college_or_associate_degree_2017_21,Percent_of_adults_with_a_bachelor_degree_or_higher_2017_21,MEDIAN_AGE_TOT,MEDIAN_AGE_MALE,MEDIAN_AGE_FEM
45021,Cherokee,149.9675073,22.02249363,48.75546351,1782.75,South Carolina,2021,56121.0,372.0,45829.0,77.1,GREATER APPALACHIA,6349.0,14271.0,11922.0,5558.0,16.66404199475065,37.45669291338582,31.29133858267716,14.58792650918635,39.7,38.3,41.0
45023,Chester,71.70476355,11.58054328,39.21375197,1159.75,South Carolina,2021,31931.0,80.0,46500.0,78.2,DEEP SOUTH,3471.0,9342.0,6794.0,2921.0,15.40749289772727,41.46839488636363,30.15802556818182,12.96608664772727,41.7,40.4,43.0
45025,Chesterfield,177.9885634,136.173926,21.93611334,1368.25,South Carolina,2021,43683.0,522.0,45395.0,76.4,DEEP SOUTH,6092.0,11994.0,8608.0,3837.0,19.95348989551603,39.28466149,28.19429432380204,12.56755428908323,42.4,41.2,43.5
45027,Clarendon,98.97578718,54.41667397,21.1228282,1137.0,South Carolina,2021,30913.0,255.0,41240.0,69.4,DEEP SOUTH,4612.0,8237.0,6395.0,3557.0,20.22718301828867,36.12560852594184,28.04701548177712,15.60019297399237,46.1,42.9,49.4
45029,Colleton,90.50716826,34.08498171,58.08576309,963.25,South Carolina,2021,38599.0,416.0,46629.0,78.4,DEEP SOUTH,3781.0,11449.0,7337.0,4376.0,14.03332962179416,42.49341201796385,27.23156292914672,16.24169543109528,42.2,41.1,43.4
45031,Darlington,159.4544284,14.86737411,70.82057323,2175.25,South Carolina,2021,62398.0,99.0,46291.0,77.9,DEEP SOUTH,6664.0,16041.0,13005.0,8156.0,15.19172023890941,36.56818493,29.64710709889208,18.59298773537592,41.2,39.3,42.8
45033,Dillon,166.2651613,13.17139016,52.75466624,487.5,South Carolina,2021,27738.0,-98.0,39613.0,66.6,DEEP SOUTH,4024.0,8041.0,4560.0,2301.0,21.26175631406531,42.48652647152065,24.09383916305611,12.15787805135792,38.6,36.9,40.1
45035,Dorchester,195.6474928,74.93553069,29.49207265,9810.75,South Carolina,2021,166133.0,2301.0,71548.0,120.4,DEEP SOUTH,10360.0,28283.0,37784.0,31933.0,9.560723514211883,26.10095976375046,34.86895533407161,29.46936138796604,38.1,37.0,39.0
45037,Edgefield,156.1830742,41.88701862,52.81829479,1139.75,South Carolina,2021,26932.0,771.0,57774.0,97.2,DEEP SOUTH,3392.0,6507.0,5343.0,3669.0,17.93665062661943,34.40854529110042,28.25339749352229,19.40140658875787,43.0,40.9,46.3
45039,Fairfield,63.35213734,11.63684715,47.38823747,590.25,South Carolina,2021,20455.0,-35.0,40766.0,68.6,DEEP SOUTH,2389.0,6544.0,4085.0,2423.0,15.47179586814325,42.38067482675992,26.45554044427175,15.69198886082508,48.0,46.6,49.3
45041,Florence,174.847364,38.00892532,30.10099737,5518.75,South Carolina,2021,136721.0,854.0,52062.0,87.6,DEEP SOUTH,12731.0,30457.0,27158.0,22558.0,13.70339274950486,32.78330319,29.23232584,24.28097821407044,39.3,37.7,40.8
45043,Georgetown,166.5044134,43.19279046,22.47235851,4779.25,South Carolina,2021,64722.0,1271.0,58419.0,98.3,DEEP SOUTH,4860.0,13016.0,14846.0,14485.0,10.29508335628191,27.57218209163895,31.44872582455992,30.68400872751922,52.0,50.3,53.6
45045,Greenville,186.5763705,46.81200505,23.33812768,28408.0,South Carolina,2021,547950.0,12393.0,68487.0,115.2,GREATER APPALACHIA,36661.0,82361.0,101000.0,134247.0,10.34835111172583,23.24815323948751,28.50940951649735,37.89408613,38.5,37.4,39.6
45047,Greenwood,189.7876752,132.8102396,22.15582728,3285.25,South Carolina,2021,69267.0,409.0,52462.0,88.3,DEEP SOUTH,6582.0,14891.0,14129.0,11341.0,14.02125982574612,31.72144941737852,30.09820421,24.15908655177556,39.6,38.7,40.4
45049,Hampton,68.41619985,10.29656717,106.9913227,253.75,South Carolina,2021,18113.0,-15.0,41281.0,69.4,DEEP SOUTH,2481.0,5903.0,3529.0,1479.0,18.52598566308244,44.07855436081243,26.35155317,11.04390681003584,41.2,39.3,44.0
45051,Horry,182.8955916,77.07928556,15.1320352,35946.75,South Carolina,2021,383101.0,18097.0,56342.0,94.8,DEEP SOUTH,23048.0,85006.0,87328.0,63411.0,8.905959589324286,32.84710173768224,33.74434393511416,24.50259473787931,48.5,47.3,49.6
45053,Jasper,126.490861,25.102993,54.66908388,1740.25,South Carolina,2021,32039.0,1466.0,54099.0,91.0,DEEP SOUTH,2284.0,7423.0,5866.0,4779.0,11.22248427672956,36.47307389937107,28.82272012578616,23.48172169811321,45.3,42.5,48.1
45055,Kershaw,151.1851119,51.54688535,31.70489367,2955.5,South Carolina,2021,67751.0,1830.0,54900.0,92.4,DEEP SOUTH,4643.0,16185.0,14941.0,9617.0,10.23002688053585,35.66077645088794,32.91984312343013,21.18935354514608,41.3,39.9,42.7
45057,Lancaster,205.1358589,100.4006557,20.05463536,3233.25,South Carolina,2021,104577.0,3944.0,68993.0,116.1,DEEP SOUTH,8227.0,19059.0,20283.0,20389.0,12.10600665,28.04526325,29.84637570263986,30.00235439536184,42.8,41.6,44.1
45059,Laurens,142.8049837,43.01249824,27.69247097,2037.25,South Carolina,2021,67965.0,546.0,53130.0,89.4,DEEP SOUTH,8296.0,16546.0,13551.0,7991.0,17.88547775,35.67178337357709,29.21481545360469,17.22792342186961,41.2,39.6,42.6
45061,Lee,61.92976078,21.72595492,73.85821429,509.0,South Carolina,2021,16153.0,42.0,39125.0,65.8,DEEP SOUTH,2115.0,4680.0,3230.0,1893.0,17.74626615203893,39.26833361302232,27.10186272864575,15.88353751,42.1,38.6,46.4
45063,Lexington,185.9099574,67.68347732,24.97937281,15535.25,South Carolina,2021,304797.0,4308.0,65016.0,109.4,DEEP SOUTH,19420.0,54996.0,63980.0,63734.0,9.607678226883689,27.20823232573096,31.65289665067036,31.53119279671499,39.7,38.7,40.7
45065,McCormick,127.7610272,130.79658,36.22304604,58.0,South Carolina,2021,9764.0,93.0,50005.0,84.1,DEEP SOUTH,1312.0,2799.0,2190.0,1649.0,16.50314465408805,35.20754716981132,27.54716981132075,20.74213836477988,57.8,54.1,60.9
45067,Marion,181.3786347,62.40178316,53.67532973,744.25,South Carolina,2021,28450.0,-172.0,37534.0,63.1,DEEP SOUTH,4011.0,9736.0,4188.0,2524.0,19.60506379,47.58785864,20.47020871010313,12.33686885967056,42.2,39.7,44.4
45069,Marlboro,50.40288332,13.91956088,55.7111424,484.0,South Carolina,2021,26039.0,-71.0,38254.0,64.3,DEEP SOUTH,3899.0,9239.0,4574.0,1540.0,20.2524413,47.98981923955953,23.75857053812591,7.999168917515063,41.1,38.3,44.9
45071,Newberry,172.3970005,140.6053364,31.2659542,1377.25,South Carolina,2021,38247.0,485.0,57072.0,96.0,DEEP SOUTH,3601.0,8883.0,8097.0,5461.0,13.82766300591352,34.11028338837263,31.09208202135013,20.96997158436372,42.1,40.3,43.8
45073,Oconee,127.8972656,36.31061034,55.17577712,5309.0,South Carolina,2021,80180.0,1345.0,53432.0,89.9,GREATER APPALACHIA,7907.0,16206.0,16971.0,15868.0,13.88362129512572,28.45554150863886,29.79877791824694,27.86205927798848,46.9,45.5,48.1
45075,Orangeburg,96.18306637,18.74633969,73.73387161,1711.75,South Carolina,2021,83094.0,875.0,39832.0,67.0,DEEP SOUTH,9042.0,18258.0,19374.0,10977.0,15.68402976531196,31.66987563095176,33.60566165374408,19.04043294999219,41.1,39.4,42.7
45077,Pickens,162.7825515,42.64388242,29.65932117,7169.0,South Carolina,2021,133462.0,1917.0,54415.0,91.5,GREATER APPALACHIA,11032.0,24328.0,24617.0,22346.0,13.40087217424049,29.55188707894513,29.90294328437982,27.14429746243456,36.1,34.1,38.1
45079,Richland,192.8589292,56.31366216,25.16781844,20959.25,South Carolina,2021,421566.0,3917.0,56940.0,95.8,DEEP SOUTH,21457.0,56760.0,79980.0,103938.0,8.185476948900376,21.65296507524749,30.51099624239419,39.65056173345795,34.2,32.5,35.9
45081,Saluda,136.235238,81.76803828,34.55996247,980.75,South Carolina,2021,18938.0,200.0,50440.0,84.8,DEEP SOUTH,2509.0,4687.0,3620.0,2586.0,18.72108640501418,34.97239218,27.01089389643337,19.29562751828085,43.4,41.5,45.5
45083,Spartanburg,184.7227356,46.13964699,32.09368349,14359.25,South Carolina,2021,345831.0,10454.0,60470.0,101.7,GREATER APPALACHIA,27324.0,67289.0,69545.0,54415.0,12.50108659349508,30.78559565911618,31.81774510117901,24.89557264620973,38.1,37.0,39.2
45085,Sumter,165.4986337,59.9151562,18.39109778,4350.75,South Carolina,2021,104012.0,-664.0,48286.0,81.2,DEEP SOUTH,8296.0,22075.0,23614.0,15564.0,11.92828078045694,31.74021193690779,33.95304030252053,22.37846698011474,36.8,34.4,39.2
45087,Union,154.5321375,11.66891324,49.86940738,585.5,South Carolina,2021,26752.0,14.0,43615.0,73.4,DEEP SOUTH,3342.0,7411.0,6041.0,2639.0,17.19755055832862,38.13616014,31.08629651,13.57999279575979,44.0,42.4,45.5
45089,Williamsburg,97.10354967,32.90244186,36.6259483,758.25,South Carolina,2021,30058.0,-14.0,40235.0,67.7,DEEP SOUTH,3596.0,9556.0,5732.0,3498.0,16.06648199445983,42.69502278616746,25.60986507014566,15.62863014922706,43.6,40.4,47.0
45091,York,192.7722,77.7885076,40.03709414,3764.5,South Carolina,2021,294248.0,4566.0,73466.0,123.6,DEEP SOUTH,15700.0,44559.0,59737.0,67120.0,8.390517112379486,23.81357019175271,31.92511597084162,35.87079672502619,39.2,38.5,39.7
46003,Aurora,57.28325288,62.3514186,46.55901734,29.25,South Dakota,2021,2755.0,26.0,56110.0,83.9,THE MIDLANDS,171.0,646.0,585.0,314.0,9.965034965034963,37.64568764568764,34.09090909090909,18.2983683,41.0,39.5,43.0
46005,Beadle,99.57929708,15.92946819,18.19153832,236.5,South Dakota,2021,19376.0,109.0,53648.0,80.3,THE MIDLANDS,1770.0,4198.0,3502.0,2971.0,14.22715215818664,33.74326822602684,28.14886263162125,23.88071698416526,37.6,37.0,38.2
46007,Bennett,49.01799043,52.88473284,10.03290313,76.0,South Dakota,2021,3336.0,-62.0,41607.0,62.2,THE FAR WEST,206.0,537.0,656.0,354.0,11.75128351397604,30.63320022818026,37.42156303479749,20.19395322304621,31.6,30.0,33.2
46009,Bon Homme,62.94231412,60.9779586,18.41735526,162.75,South Dakota,2021,7062.0,85.0,54009.0,80.8,THE MIDLANDS,581.0,1707.0,1656.0,1164.0,11.37431480031323,33.41816758026625,32.41973375097886,22.78778386844166,41.7,40.0,46.7
46011,Brookings,110.1784317,23.21272768,15.12010751,1051.75,South Dakota,2021,35484.0,628.0,61581.0,92.1,YANKEEDOM,692.0,4524.0,5292.0,7918.0,3.755562792,24.55226310647997,28.72028655161185,42.97188755,27.7,27.4,28.0
46013,Brown,112.4589806,24.2888055,18.14310064,1318.25,South Dakota,2021,37972.0,-126.0,62070.0,92.9,THE MIDLANDS,1717.0,7762.0,7612.0,8192.0,6.791124470988411,30.70047067199304,30.10718664715422,32.40121820986433,38.1,37.4,38.8
46015,Brule,14.3700625,1.083604167,39.8125,7.25,South Dakota,2021,5321.0,50.0,58516.0,87.5,THE MIDLANDS,416.0,1213.0,993.0,854.0,11.96777905638665,34.89643268124281,28.56731875719217,24.56846950517837,42.2,41.5,43.0
46017,Buffalo,10.371,1.039,32.0,1.0,South Dakota,2021,1861.0,-48.0,25653.0,38.4,THE MIDLANDS,188.0,411.0,331.0,69.0,18.81881881881882,41.14114114114114,33.13313313313314,6.906906906906906,25.6,25.9,24.9
46019,Butte,137.1457266,23.22017623,28.8765242,209.0,South Dakota,2021,10774.0,236.0,53812.0,80.5,THE FAR WEST,608.0,2833.0,2134.0,1422.0,8.689438330713163,40.48878090610262,30.49878519365442,20.32299557,40.3,39.9,40.8
46021,Campbell,102.4683367,82.81665713,169.8261905,34.0,South Dakota,2021,1349.0,-16.0,61892.0,92.6,THE FAR WEST,135.0,329.0,310.0,289.0,12.69990592662277,30.95014111006585,29.16274694261524,27.18720602069614,55.7,55.8,55.6
46023,Charles Mix,25.02462962,6.102221326,38.59503109,151.75,South Dakota,2021,9213.0,9.0,50712.0,75.9,THE MIDLANDS,673.0,2003.0,1764.0,1278.0,11.76984959776146,35.02973067506121,30.84994753410284,22.35047219,36.1,35.1,37.0
46025,Clark,48.88431505,9.98109785,22.61553589,83.0,South Dakota,2021,3912.0,32.0,59637.0,89.2,THE MIDLANDS,152.0,1110.0,737.0,474.0,6.146380913869794,44.88475535786494,29.80186008896077,19.16700363930449,40.6,39.4,42.3
46027,Clay,99.79189356,22.65420023,28.65248283,334.25,South Dakota,2021,15280.0,110.0,51388.0,76.9,THE MIDLANDS,375.0,1887.0,1703.0,3365.0,5.115961800818554,25.74351978171897,23.23328785811733,45.90723055934516,25.2,25.6,24.8
46029,Codington,127.4577638,16.75347516,15.50994672,851.75,South Dakota,2021,28721.0,252.0,65106.0,97.4,YANKEEDOM,1620.0,7450.0,6270.0,3896.0,8.421709295,38.72946558536078,32.59513412351841,20.25369099604908,40.0,39.3,41.0
46031,Corson,169.8999141,166.1865065,34.11642704,132.5,South Dakota,2021,3826.0,-39.0,34372.0,51.4,THE FAR WEST,302.0,776.0,743.0,334.0,14.01392111,36.00928074,34.47795823665894,15.49883990719257,29.4,30.3,28.2
46033,Custer,35.06471904,28.55635194,49.47750607,725.5,South Dakota,2021,9006.0,379.0,68600.0,102.6,THE FAR WEST,469.0,2399.0,2003.0,1776.0,7.055814653,36.09146983601625,30.13389499022115,26.71882052053558,56.6,55.8,57.5
46035,Davison,138.5893704,74.10581244,8.661923646,507.5,South Dakota,2021,19973.0,38.0,60924.0,91.1,THE MIDLANDS,1358.0,4528.0,4478.0,3057.0,10.11847105282766,33.73817152224126,33.36562104165115,22.77773638327993,39.9,38.4,41.5
46037,Day,49.58425387,9.470036897,24.20969755,115.75,South Dakota,2021,5479.0,84.0,56687.0,84.8,YANKEEDOM,314.0,1487.0,1278.0,828.0,8.036856923470694,38.05989250063988,32.71051958024059,21.19273099564883,46.8,46.1,47.7
46039,Deuel,73.7170032,24.33097671,4.554909398,89.5,South Dakota,2021,4352.0,63.0,63342.0,94.8,YANKEEDOM,250.0,1072.0,956.0,690.0,8.423180592991914,36.11859838274933,32.21024258760108,23.24797843665768,42.7,41.8,43.9
46041,Dewey,64.4112666,60.21534764,61.31410256,21.0,South Dakota,2021,5140.0,-96.0,45120.0,67.5,THE FAR WEST,481.0,1059.0,863.0,495.0,16.59765355417529,36.54244306418219,29.77915804,17.08074534161491,27.6,26.9,28.2
46043,Douglas,52.11364216,33.81763922,13.80318627,30.5,South Dakota,2021,2776.0,-27.0,60711.0,90.8,THE MIDLANDS,189.0,611.0,727.0,376.0,9.931686810299526,32.10719915922228,38.20283762480295,19.75827640567525,42.6,40.8,44.1
46045,Edmunds,104.0740963,26.03840353,15.10866063,80.75,South Dakota,2021,4065.0,31.0,67142.0,100.4,THE MIDLANDS,205.0,924.0,959.0,683.0,7.398051245037893,33.34536268495128,34.6084446,24.64814146517503,45.6,45.6,45.6
46047,Fall River,56.69567462,53.47148444,24.81734549,338.25,South Dakota,2021,7370.0,267.0,52113.0,78.0,THE FAR WEST,352.0,1936.0,1882.0,1184.0,6.574523720582742,36.15988046320508,35.15128875607022,22.11430706014195,52.8,52.1,53.7
46049,Faulk,34.52997024,13.70657917,24.92261905,15.25,South Dakota,2021,2126.0,3.0,59970.0,89.7,THE MIDLANDS,124.0,443.0,533.0,373.0,8.418194161575016,30.07467752885268,36.18465716225391,25.32247115,43.1,43.0,43.2
46051,Grant,66.65279196,17.02522468,15.4086469,164.5,South Dakota,2021,7463.0,-50.0,66697.0,99.8,YANKEEDOM,420.0,1974.0,1549.0,1290.0,8.025988916491496,37.72214790751003,29.60061150391745,24.65125167208102,46.0,44.7,47.5
46053,Gregory,53.19813685,41.07163648,39.77042484,64.5,South Dakota,2021,3962.0,47.0,45603.0,68.2,THE FAR WEST,267.0,1069.0,911.0,529.0,9.61815561959654,38.50864553314121,32.81700288184438,19.05619596541787,45.4,43.3,47.4
46055,Haakon,40.53673371,39.23625588,10.83002137,42.25,South Dakota,2021,1826.0,0.0,54380.0,81.4,THE FAR WEST,55.0,601.0,430.0,207.0,4.253673627223511,46.48105181747873,33.25599381283835,16.00928074,44.9,46.1,44.1
46057,Hamlin,56.654074,12.66325055,22.76909955,212.0,South Dakota,2021,6352.0,26.0,75467.0,112.9,YANKEEDOM,284.0,1425.0,1147.0,767.0,7.838807617996135,39.33204526635385,31.65884626000552,21.17030085564449,31.7,31.9,31.3
46059,Hand,47.96323072,11.52249025,49.34718774,55.25,South Dakota,2021,3140.0,56.0,64118.0,95.9,THE MIDLANDS,154.0,636.0,827.0,539.0,7.142857142857142,29.49907235621521,38.35807050092765,25.0,45.5,44.3,47.5
46061,Hanson,117.2339274,104.2725171,82.22649573,10.66666667,South Dakota,2021,3461.0,-46.0,79602.0,119.1,THE MIDLANDS,103.0,774.0,867.0,389.0,4.828879512423816,36.28691983122363,40.64697609001406,18.23722456633849,39.9,41.0,38.8
46063,Harding,89.22599661,78.07786795,12.85412088,15.75,South Dakota,2021,1330.0,7.0,58187.0,87.1,THE FAR WEST,44.0,292.0,311.0,194.0,5.231866825208085,34.72057074910821,36.97978596908442,23.06777645659929,42.0,41.5,42.4
46065,Hughes,136.8453574,24.77540428,15.24001793,178.75,South Dakota,2021,17692.0,-98.0,72724.0,108.8,THE FAR WEST,457.0,3618.0,3980.0,4251.0,3.713635624898424,29.40029254022428,32.34194701771494,34.54412481716236,39.0,38.4,39.6
46067,Hutchinson,64.02310737,50.70434727,28.26008627,92.25,South Dakota,2021,7368.0,-7.0,60502.0,90.5,THE MIDLANDS,475.0,1520.0,1712.0,1258.0,9.566968781470292,30.61430010070493,34.48136958710977,25.33736153,41.5,41.4,41.8
46071,Jackson,39.81215618,35.6343495,8.965021533,135.25,South Dakota,2021,2821.0,-50.0,39639.0,59.3,THE FAR WEST,238.0,668.0,579.0,246.0,13.74927787406124,38.59041016753322,33.44887348353553,14.21143847487002,28.5,28.6,28.3
46075,Jones,27.51886932,22.2733147,19.98012153,58.0,South Dakota,2021,884.0,-1.0,53891.0,80.6,THE FAR WEST,38.0,228.0,144.0,258.0,5.688622754491018,34.13173652694611,21.55688622754491,38.62275449101796,49.1,48.0,49.6
46077,Kingsbury,53.73370423,24.85149491,53.63238201,172.75,South Dakota,2021,5294.0,89.0,60106.0,89.9,THE MIDLANDS,281.0,1366.0,1038.0,849.0,7.951329937747595,38.65308432371251,29.37181663837012,24.02376910016978,42.7,42.4,43.0
46079,Lake,119.651894,21.98033284,14.21059346,392.75,South Dakota,2021,10972.0,97.0,67151.0,100.5,THE MIDLANDS,680.0,2139.0,2400.0,2574.0,8.725779545746184,27.44770948286924,30.79686898498652,33.02964198639805,44.9,43.4,46.6
46081,Lawrence,114.718302,22.53786176,56.3218624,1649.0,South Dakota,2021,27214.0,1111.0,62652.0,93.7,THE FAR WEST,1011.0,5067.0,5692.0,6207.0,5.623852700673082,28.18601546420426,31.66268009122768,34.52745174389498,44.0,43.1,45.0
46083,Lincoln,164.842115,39.37707773,16.00731705,4103.5,South Dakota,2021,70987.0,2455.0,91352.0,136.7,THE MIDLANDS,1708.0,9592.0,12939.0,17019.0,4.139803189684424,23.24882447040574,31.36119055698289,41.25018178292695,35.9,35.3,36.4
46085,Lyman,68.14229289,68.23089908,13.2461633,35.75,South Dakota,2021,3692.0,-84.0,48076.0,71.9,THE FAR WEST,204.0,778.0,722.0,592.0,8.885017421602788,33.88501742160279,31.44599303135889,25.78397212543554,37.1,36.1,38.1
46087,McCook,53.623438,35.1189746,35.22510956,89.75,South Dakota,2021,5778.0,51.0,69208.0,103.5,THE MIDLANDS,324.0,1327.0,1101.0,954.0,8.742579600647598,35.80679978413384,29.70858067997841,25.74203993524015,38.4,38.4,38.4
46089,McPherson,133.7116527,130.0994567,19.23445452,32.0,South Dakota,2021,2395.0,-2.0,49970.0,74.8,THE MIDLANDS,231.0,657.0,417.0,360.0,13.87387387387387,39.45945945945946,25.04504504504504,21.62162162162162,49.7,47.6,51.2
46091,Marshall,42.24993651,15.67188889,13.73015873,7.666666667,South Dakota,2021,4374.0,39.0,62871.0,94.1,YANKEEDOM,264.0,937.0,984.0,852.0,8.692788936450444,30.85281528,32.40039512676984,28.05400065854461,42.5,42.0,43.2
46093,Meade,123.2534861,27.44781114,23.13686066,1256.0,South Dakota,2021,30698.0,394.0,63475.0,95.0,THE FAR WEST,889.0,5978.0,7360.0,5500.0,4.506513914938917,30.30364475084909,37.30927155674964,27.88056977746236,37.0,35.4,38.7
46095,Mellette,28.00146543,12.16380489,18.70410971,122.75,South Dakota,2021,1892.0,-19.0,40223.0,60.2,THE FAR WEST,225.0,435.0,356.0,174.0,18.90756302521008,36.55462184873949,29.91596638655462,14.62184874,32.2,32.2,32.3
46097,Miner,145.3165,16.1805,25.5,1.0,South Dakota,2021,2304.0,-13.0,60032.0,89.8,THE MIDLANDS,178.0,703.0,471.0,282.0,10.89351285189719,43.02325581395349,28.8249694,17.25826193390453,44.6,43.1,46.4
46099,Minnehaha,167.0886495,36.961917,10.97799594,7260.0,South Dakota,2021,203971.0,2836.0,73040.0,109.3,YANKEEDOM,8766.0,33038.0,43402.0,42854.0,6.845228799000469,25.79884429173825,33.89192565984695,33.46400124941434,35.8,35.4,36.3
46101,Moody,77.81022188,16.97697905,23.51500302,291.25,South Dakota,2021,6349.0,23.0,66527.0,99.5,YANKEEDOM,252.0,1351.0,1495.0,1128.0,5.963085660198769,31.96876478939896,35.37624230951254,26.69190724088973,40.5,39.7,41.5
46102,Oglala Lakota,58.36076833,57.50462116,19.58935344,127.5,South Dakota,2021,13519.0,-94.0,35046.0,52.4,THE FAR WEST,1922.0,2152.0,2364.0,744.0,26.76134781397939,29.96379838485101,32.91562239,10.35923141186299,26.8,25.9,27.8
46103,Pennington,138.3393162,26.14692419,39.21207407,4833.0,South Dakota,2021,114461.0,2212.0,64387.0,96.3,THE FAR WEST,4142.0,21038.0,24619.0,24805.0,5.551981127017318,28.19956035,32.99957106857541,33.24888745911747,40.2,38.9,41.6
46105,Perkins,94.65316367,74.54397103,15.0988374,50.5,South Dakota,2021,2804.0,-4.0,49810.0,74.5,THE FAR WEST,172.0,705.0,788.0,439.0,8.174904943,33.50760456273764,37.45247148288973,20.86501901140684,47.4,46.4,48.5
46109,Roberts,31.64605948,12.52439657,37.57515812,59.25,South Dakota,2021,10163.0,-38.0,55666.0,83.3,YANKEEDOM,662.0,2358.0,2451.0,1051.0,10.15026065624042,36.15455381784729,37.58049678,16.11468875,37.8,37.0,38.8
46111,Sanborn,8.803,9.041,6.0,1.0,South Dakota,2021,2415.0,29.0,61286.0,91.7,THE MIDLANDS,129.0,683.0,482.0,269.0,8.253358925143955,43.69801663,30.8381318,17.21049264235445,42.3,41.8,42.8
46115,Spink,71.99036775,13.96589303,16.69414941,265.75,South Dakota,2021,6235.0,-30.0,62269.0,93.2,THE MIDLANDS,439.0,1422.0,1437.0,1186.0,9.790365745,31.71275646743979,32.04727921498662,26.44959857270294,44.4,42.5,46.4
46117,Stanley,141.251667,21.20197345,18.5123652,57.25,South Dakota,2021,2999.0,-15.0,73957.0,110.6,THE FAR WEST,133.0,764.0,601.0,613.0,6.300331596399811,36.19137849360492,28.46991946944576,29.03837044,41.8,41.2,42.6
46119,Sully,14.941,8.042,44.0,4.0,South Dakota,2021,1471.0,1.0,62078.0,92.9,THE FAR WEST,34.0,367.0,393.0,208.0,3.393213572854291,36.62674650698603,39.22155688622755,20.75848303393213,47.5,47.8,47.3
46121,Todd,36.74947688,18.13061542,32.45316165,60.25,South Dakota,2021,9220.0,-155.0,36362.0,54.4,THE FAR WEST,984.0,1450.0,1572.0,615.0,21.29409218783813,31.37848950443627,34.01861069032677,13.30880761739883,23.3,22.4,24.2
46123,Tripp,63.53184589,75.5831675,18.15580621,108.0,South Dakota,2021,5565.0,2.0,50688.0,75.8,THE FAR WEST,468.0,1638.0,1040.0,747.0,12.02157719,42.07552016439764,26.71461597739532,19.18828666837914,44.1,42.3,45.7
46125,Turner,123.9140385,68.29912737,21.92157132,382.5,South Dakota,2021,8856.0,198.0,66854.0,100.0,THE MIDLANDS,502.0,1953.0,1944.0,1539.0,8.454024924216908,32.88986190636578,32.73829572246548,25.91781744695184,42.2,41.4,43.0
46127,Union,131.1191745,18.43166852,29.4517322,1026.0,South Dakota,2021,17063.0,180.0,87314.0,130.6,THE MIDLANDS,626.0,3167.0,3575.0,3862.0,5.574354407836153,28.20124666073019,31.83437221727515,34.39002671415851,40.6,40.0,41.2
46129,Walworth,185.7371713,160.9129338,10.18163444,342.75,South Dakota,2021,5265.0,34.0,53162.0,79.5,THE FAR WEST,379.0,1359.0,1088.0,947.0,10.04505698383249,36.01908295785847,28.83646965279618,25.09939040551286,42.7,41.4,44.1
46135,Yankton,142.6059265,22.09731025,20.84951339,780.75,South Dakota,2021,23373.0,48.0,65826.0,98.5,THE MIDLANDS,1373.0,5436.0,5073.0,4284.0,8.493133737473709,33.62612891253248,31.38067549177286,26.50006185822096,41.6,40.3,43.4
46137,Ziebach,19.82733333,17.85733333,20.83333333,2.5,South Dakota,2021,2395.0,2.0,37066.0,55.5,THE FAR WEST,162.0,629.0,487.0,218.0,10.82887700534759,42.04545454545455,32.55347593582888,14.57219251336898,31.9,32.4,31.6
47001,Anderson,184.4779409,23.32748047,35.02999754,4223.5,Tennessee,2021,78913.0,1751.0,58633.0,98.2,GREATER APPALACHIA,5550.0,18370.0,17456.0,13367.0,10.13828252013956,33.55680178287635,31.88718192280292,24.41773377418118,42.5,40.9,44.1
47003,Bedford,148.6488205,63.07885298,36.3729046,1993.25,Tennessee,2021,51950.0,731.0,55420.0,92.8,GREATER APPALACHIA,5350.0,13777.0,7931.0,5927.0,16.21949370926179,41.76747006214946,24.04426254358042,17.96877368500834,37.2,36.0,38.4
47005,Benton,92.78610277,81.55439574,101.7062788,540.25,Tennessee,2021,16002.0,335.0,45165.0,75.7,GREATER APPALACHIA,1743.0,5533.0,2779.0,1380.0,15.24267599475295,48.38653257542632,24.30257979886314,12.06821163095759,47.2,45.9,48.6
47007,Bledsoe,70.13459604,36.29142674,59.47690463,451.25,Tennessee,2021,14798.0,8.0,44867.0,75.2,GREATER APPALACHIA,2744.0,5070.0,2591.0,1299.0,23.44497607655502,43.31852358168148,22.13773069036227,11.09876965140123,45.8,43.8,49.2
47009,Blount,192.5747158,56.63006298,33.88063654,9090.5,Tennessee,2021,139958.0,2800.0,62724.0,105.1,GREATER APPALACHIA,9860.0,34623.0,27463.0,24469.0,10.22662448789089,35.91038738785458,28.48415702950786,25.37883109474667,43.9,42.5,45.4
47011,Bradley,203.0932731,94.16870576,32.56483494,5269.25,Tennessee,2021,110616.0,1235.0,56273.0,94.3,GREATER APPALACHIA,9289.0,23355.0,24248.0,16909.0,12.58655031774637,31.64591265701007,32.85592336147207,22.91161366377149,40.1,38.9,41.3
