geoid,NAMELSAD,avg_d_mbps_wt,avg_u_mbps_wt,avg_lat_ms_wt,tests,State,Year,POP_ESTIMATE_2022,NET_MIG_2022,Median_Household_Income_2021,Med_HH_Income_Percent_of_State_Total_2021,WOODARD NATION NAME,Less_than_a_high_school_diploma_2017_21,High_school_diploma_only_2017_21,Some_college_or_associate_degree_2017_21,Bachelor_degree_or_higher_2017_21,Percent_of_adults_with_less_than_a_high_school_diploma_2017_21,Percent_of_adults_with_a_high_school_diploma_only_2017_21,Percent_of_adults_completing_some_college_or_associate_degree_2017_21,Percent_of_adults_with_a_bachelor_degree_or_higher_2017_21
25001,Barnstable,128.6093033,12.33644871,21.7325722,13915.25,Massachusetts,2019,232457,1621,82980,92.6,YANKEEDOM,7686,39626,50878,79930,4.315068493150685,22.24679991017292,28.56388951268807,44.87424208398833
25003,Berkshire,76.75928759,20.86775706,59.85610883,6293.75,Massachusetts,2019,127859,30,60945,68,YANKEEDOM,6625,27808,26447,34347,6.957060497547965,29.20180200993416,27.77258550621147,36.06855198630641
25005,Bristol,148.916174,26.08906167,15.90940065,17840.75,Massachusetts,2019,580068,892,72857,81.3,YANKEEDOM,57348,122075,106707,118733,14.16479154677014,30.15217493324903,26.35632300308993,29.32671052
25007,Dukes,116.1933369,11.96565109,33.24395738,2215.75,Massachusetts,2019,20868,-263,79338,88.6,YANKEEDOM,652,3945,3795,7164,4.191308819748008,25.35998971457958,24.39573155052713,46.05296991514528
25009,Essex,145.2555871,39.84286597,15.86787239,29451,Massachusetts,2019,806765,-1619,87145,97.3,YANKEEDOM,57431,136493,135347,230608,10.25775212144053,24.37901760916198,24.17433052498843,41.18889974440906
25011,Franklin,100.2746739,13.24493291,65.08577522,2059,Massachusetts,2019,70894,248,68948,77,YANKEEDOM,3450,15077,14453,20952,6.396944300229919,27.95557368538159,26.79856115107914,38.84892086330935
25013,Hampden,137.7470358,23.5882578,19.11112504,16335.75,Massachusetts,2019,461041,-1438,61818,69,YANKEEDOM,44183,96780,87767,89906,13.86629257208853,30.37321583248597,27.54459634190738,28.21589525351812
25015,Hampshire,115.7518576,13.53211874,20.54564946,5355.75,Massachusetts,2019,162588,-25,77117,86.1,YANKEEDOM,4744,21612,23495,50304,4.736658179821277,21.57855324247416,23.45863910938046,50.22614947
25017,Middlesex,136.7895528,47.81956837,12.03177858,80886.75,Massachusetts,2019,1617105,-4051,112345,125.4,YANKEEDOM,73449,206435,202660,659984,6.428638948,18.06826616065427,17.73785850324893,57.76523638807976
25019,Nantucket,128.2147592,14.08265681,21.11884984,1771,Massachusetts,2019,14421,-138,110966,123.9,YANKEEDOM,388,1863,2785,5179,3.798335780714635,18.23788546255507,27.26382770435634,50.69995105237396
25021,Norfolk,137.3324139,41.79902225,12.93915218,34166,Massachusetts,2019,725531,-118,114658,128,YANKEEDOM,29456,91670,104228,281499,5.811546937672264,18.08611175232267,20.56375319865918,55.53858811134589
25023,Plymouth,142.8769405,42.40725169,14.52845458,17115.5,Massachusetts,2019,533069,336,99445,111,YANKEEDOM,25872,98953,99590,145456,6.994871184818491,26.75338158439023,26.92560379159221,39.32614343919907
25025,Suffolk,146.012325,37.35918042,15.77822049,34496,Massachusetts,2019,766381,-9044,77163,86.1,YANKEEDOM,71809,115175,99726,266176,12.98803008215075,20.83160000434086,18.03735308906357,48.14301682444482
25027,Worcester,110.9939022,28.0363051,14.99625902,36449.75,Massachusetts,2019,862927,157,84583,94.4,YANKEEDOM,50122,159573,158341,226111,8.435959451112266,26.85749486238254,26.65013877037164,38.05640691613355
26001,Alcona,49.16376962,15.01467984,112.9695389,382.5,Michigan,2019,10417,243,46749,73.7,YANKEEDOM,799,3167,2759,1622,9.572301425661914,37.94177548819935,33.05379178147837,19.43213130466036
26003,Alger,49.19218042,10.08775738,67.59044058,153.25,Michigan,2019,8807,49,54516,85.9,YANKEEDOM,575,3181,1852,1226,8.413813286508633,46.54667837284168,27.09979514193737,17.93971319871232
26005,Allegan,61.87866575,10.29748792,50.96255719,6176.25,Michigan,2019,121210,344,73873,116.4,YANKEEDOM,7075,29807,25198,19314,8.692286900754356,36.62063543,30.95805587635452,23.72902179521832
26007,Alpena,67.80498772,14.18219458,60.92199015,749.75,Michigan,2019,28847,114,50848,80.1,YANKEEDOM,1570,7783,8515,3609,7.310145737300368,36.23876705,39.64706430134562,16.80402290822741
26009,Antrim,46.71175775,10.17843072,63.65529623,1385.25,Michigan,2019,24249,486,59430,93.7,YANKEEDOM,1214,5486,5660,5295,6.876239025771735,31.07335032568677,32.05890682526197,29.99150382327953
26011,Arenac,58.73895211,8.571528971,76.57310625,391,Michigan,2019,15089,215,50452,79.5,YANKEEDOM,1267,4363,4061,1622,11.19950499,38.56625121541589,35.89675594448864,14.33748784584107
26013,Baraga,37.72668094,8.386489955,46.69165595,196.75,Michigan,2019,8277,32,46656,73.5,YANKEEDOM,557,2535,2231,915,8.929143956396281,40.63802500801539,35.76466816287272,14.66816287271561
26015,Barry,43.11787262,10.95005625,72.44750504,2832.25,Michigan,2019,63554,451,68380,107.8,YANKEEDOM,2866,15584,14640,10500,6.574902500573526,35.75131910988759,33.58568479008947,24.08809359944942
26017,Bay,65.75243147,10.39381221,47.01891932,3591,Michigan,2019,102821,250,56681,89.3,YANKEEDOM,6699,25610,27665,15275,8.902443886297492,34.03367486611118,36.76460817,20.29927308004093
26019,Benzie,63.9655082,9.729177477,69.12767823,1219.5,Michigan,2019,18297,182,67924,107.1,YANKEEDOM,953,3932,4236,4453,7.020775011050538,28.96714306762929,31.20671872697805,32.80536319434212
26021,Berrien,101.6159009,18.41297381,36.56614302,8795.25,Michigan,2019,152900,-31,57554,90.7,YANKEEDOM,9974,30270,36489,31324,9.230313630768947,28.01299314250812,33.76828895860518,28.98840426811775
26023,Branch,49.46820978,8.754681554,41.80688257,1706,Michigan,2019,44531,-737,60481,95.3,YANKEEDOM,3446,12854,9908,4760,11.12761560320331,41.50736243864635,31.99431671402738,15.37070524412296
26025,Calhoun,73.44121259,10.18557463,36.78582256,4662.5,Michigan,2019,133289,-67,55639,87.7,YANKEEDOM,8213,32606,30732,19950,8.975858187342215,35.63458322859859,33.58651818012918,21.80304040393001
26027,Cass,90.71677542,38.10088851,20.48019992,3163.75,Michigan,2019,51403,141,62065,97.8,YANKEEDOM,4041,12627,12560,7729,10.93432908515302,34.16673431285007,33.98544254133181,20.91349406
26029,Charlevoix,58.65545603,26.257035,52.05182015,2053,Michigan,2019,26293,156,64604,101.8,YANKEEDOM,1166,5378,6534,6301,6.016822333453739,27.75168997368285,33.71691006,32.51457763558491
26031,Cheboygan,43.72840115,9.44295718,79.1909577,1082.5,Michigan,2019,25940,430,53747,84.7,YANKEEDOM,1831,7075,6358,4474,9.276522444016617,35.84456378559124,32.21197689735536,22.66693687303678
26033,Chippewa,62.7987697,9.23613069,55.90766253,1166,Michigan,2019,36293,512,48972,77.2,YANKEEDOM,2044,8709,9197,6086,7.850668305,33.44983868489783,35.32416653863881,23.37532647
26035,Clare,43.99559821,7.874583866,100.8440715,1114,Michigan,2019,31352,435,46085,72.6,YANKEEDOM,3044,8880,7913,2720,13.49470231,39.36693709269849,35.08001951,12.05834109
26037,Clinton,80.74893795,20.37740384,50.25939859,4354.5,Michigan,2019,79748,344,77617,122.3,YANKEEDOM,2588,13985,20262,17800,4.736890271803789,25.59714469,37.08611695799396,32.57984808273085
26039,Crawford,44.22788208,7.425572111,109.6583073,447.25,Michigan,2019,13491,265,50367,79.4,YANKEEDOM,859,3058,3917,2108,8.640112653,30.75839871253269,39.39851136592235,21.20297727
26041,Delta,58.16692282,9.821752749,91.95672121,731.5,Michigan,2019,36741,195,53234,83.9,YANKEEDOM,1971,9635,10389,5076,7.280854050459902,35.59159247903661,38.37686084740128,18.75069262310221
26043,Dickinson,59.15153157,9.69996269,49.00108885,730,Michigan,2019,25874,260,56033,88.3,YANKEEDOM,827,6255,7481,4482,4.342347072722499,32.84326595,39.28065108952481,23.53373589
26045,Eaton,90.07197787,15.93794768,37.58522787,5053,Michigan,2019,108992,245,70638,111.3,YANKEEDOM,3912,20296,29497,23292,5.080717430549242,26.35946855072275,38.30928477732899,30.25052924139901
26047,Emmet,62.6803649,17.54742313,48.74191111,2454,Michigan,2019,34163,85,71401,112.5,YANKEEDOM,1146,6260,8235,9172,4.618546729536936,25.22871075645831,33.18824809575626,36.96449442
26049,Genesee,112.7383284,13.86252931,25.85056694,15832,Michigan,2019,401983,-1391,52157,82.2,YANKEEDOM,24774,88331,104637,62266,8.847604354161309,31.54588440330276,37.36928944887289,22.23722179366304
26051,Gladwin,53.25004932,8.411738264,123.8035154,892.5,Michigan,2019,25728,393,49146,77.5,YANKEEDOM,2200,7342,6631,2678,11.67046841016392,38.94753593973795,35.17585274,14.20614291019044
26053,Gogebic,54.79922959,9.740463403,40.18712962,426.5,Michigan,2019,14319,122,44675,70.4,YANKEEDOM,668,3866,4421,2477,5.843247025892232,33.81735479356193,38.67214835549335,21.66724982505248
26055,Grand Traverse,70.46980862,12.99480824,32.84815281,4909.5,Michigan,2019,96464,598,66271,104.5,YANKEEDOM,3305,15170,23598,26253,4.837104469747973,22.20238269472821,34.53736498551064,38.42314785001317
26057,Gratiot,47.4408877,10.2924232,63.79338023,1483.75,Michigan,2019,41100,42,55249,87.1,YANKEEDOM,2364,11925,9817,4872,8.157912899440955,41.15190834426116,33.87742425,16.81275450341639
26059,Hillsdale,59.35158189,9.19665583,67.93902583,1576,Michigan,2019,45762,310,54863,86.5,YANKEEDOM,3212,12643,9734,5748,10.24986437757284,40.34527874397677,31.06232249417621,18.34253438427418
26061,Houghton,59.22526714,11.52149215,45.63599975,1086.25,Michigan,2019,37035,-371,52585,82.9,YANKEEDOM,1568,6767,6364,7432,7.085084270932176,30.57701866160589,28.75604355880891,33.58185350865302
26063,Huron,65.67823662,13.38382756,47.83940375,1694.75,Michigan,2019,31248,116,51767,81.6,YANKEEDOM,2103,9780,7639,3778,9.025751072961373,41.97424892703863,32.78540772532189,16.21459227467811
26065,Ingham,105.8031305,31.43138742,32.47735108,13799.25,Michigan,2019,284108,11445,57733,91,YANKEEDOM,11032,37572,55399,71050,6.302091366614683,21.46321399804631,31.64698691253506,40.58770772280395
26067,Ionia,56.53884786,19.77706772,41.61270659,2202.25,Michigan,2019,66809,26,64641,101.9,YANKEEDOM,3879,18501,15989,7349,8.484623124371145,40.46764950347784,34.97309593595521,16.07463143619581
26069,Iosco,60.39583503,9.554780506,62.48631258,939,Michigan,2019,25521,404,47401,74.7,YANKEEDOM,2069,7125,7263,3157,10.54858774344856,36.32609360660752,37.02967268277761,16.09564596716631
26071,Iron,19.31600642,4.99330902,85.87403817,387,Michigan,2019,11622,225,48920,77.1,YANKEEDOM,690,3872,2647,1714,7.732825282976577,43.39347752997871,29.66491090440434,19.20878628264037
26073,Isabella,65.91413907,15.6348598,51.85858664,2553,Michigan,2019,64447,244,47999,75.7,YANKEEDOM,2742,11547,11300,11058,7.482194995497585,31.50871831254946,30.83472044096379,30.17436625098917
26075,Jackson,96.67095727,11.85759642,52.00546932,6629.25,Michigan,2019,160066,208,58637,92.4,YANKEEDOM,9178,38277,39530,25413,8.165625722877632,34.05487642128863,35.16966494065731,22.60983291517643
26077,Kalamazoo,78.11276825,21.60651304,25.05429095,14998.5,Michigan,2019,261173,401,62476,98.5,YANKEEDOM,9380,37053,51636,66595,5.696448525482194,22.50218627,31.35840256522373,40.44296263907108
26079,Kalkaska,37.573393,12.34560551,159.2165264,690.25,Michigan,2019,18182,306,57920,91.3,YANKEEDOM,1540,5073,4255,2055,11.91673759962857,39.25559080708814,32.92579122494777,15.90188036833552
26081,Kent,94.64265529,25.16119752,26.08396994,34639.5,Michigan,2019,659083,-2180,71933,113.4,YANKEEDOM,34424,104608,130702,166025,7.899779465254878,24.00592988326116,29.99410224458933,38.10018840689464
26083,Keweenaw,17.84410246,3.889483281,80.96315353,183.75,Michigan,2019,2180,69,50729,80,YANKEEDOM,59,458,526,608,3.573591762568141,27.74076317383404,31.85947910357359,36.82616596002423
26085,Lake,17.26354162,4.284693505,200.2844586,210,Michigan,2019,12594,442,40382,63.6,YANKEEDOM,1711,3847,2683,1245,18.03710732,40.55450137044065,28.28378663293275,13.12460468058191
26087,Lapeer,69.9937702,8.097875071,64.64276437,3640.75,Michigan,2019,88780,426,71306,112.4,YANKEEDOM,5270,23202,23125,11823,8.309681488489435,36.58467360454116,36.46326080100914,18.64238410596026
26089,Leelanau,46.23565933,8.526104818,65.41293641,2066.5,Michigan,2019,22870,391,86406,136.2,YANKEEDOM,632,3618,4890,8189,3.647065612556986,20.87829649720122,28.21859310981591,47.25604478042587
26091,Lenawee,77.35690372,10.28723563,64.63958276,4505.25,Michigan,2019,98567,-323,62050,97.8,YANKEEDOM,5911,25545,22605,15118,8.544500498706254,36.92594573497738,32.67610112895532,21.85345263736105
26093,Livingston,95.19469595,13.93375186,35.44246208,12964.5,Michigan,2019,196161,1104,92357,145.6,YANKEEDOM,5547,34379,45188,51798,4.051507537688442,25.11028982119902,33.00514198901484,37.83306065
26095,Luce,8.848663012,1.355594443,169.2547362,130.25,Michigan,2019,5330,26,47959,75.6,YANKEEDOM,323,1593,1570,760,7.60715968,37.51766368346679,36.97597739048516,17.89919924634951
26097,Mackinac,24.53674347,6.453878586,70.06456232,743.25,Michigan,2019,10941,143,53028,83.6,YANKEEDOM,723,3033,2609,2088,8.553176387,35.8807524,30.86478173429552,24.70128948302378
26099,Macomb,121.240309,26.6841685,21.23150197,61823.25,Michigan,2019,874195,-1044,67646,106.6,YANKEEDOM,59857,182867,217334,162897,9.608559206,29.35476880352513,34.88759220168391,26.14907978906983
26101,Manistee,58.55964627,11.18459865,56.19324726,881,Michigan,2019,25287,225,54422,85.8,YANKEEDOM,1664,6295,6746,4152,8.824309275070267,33.38282865779286,35.77451344328366,22.01834862385321
26103,Marquette,58.99330923,10.32155646,44.24842951,1835.5,Michigan,2019,66661,991,56179,88.5,YANKEEDOM,2090,12711,14414,15123,4.713789525914565,28.66841084397131,32.50935991700122,34.10843971
26105,Mason,57.51008399,10.04213192,48.21987541,1357.5,Michigan,2019,29409,187,55536,87.5,YANKEEDOM,1417,7418,7401,4931,6.694382765625738,35.04511739972599,34.96480370387868,23.29569613
26107,Mecosta,58.43053033,11.22660775,63.109283,1423.5,Michigan,2019,40720,771,52481,82.7,YANKEEDOM,1919,9150,8091,6178,7.573604862262215,36.11176888467914,31.93227563343595,24.38235062
26109,Menominee,77.33964027,9.329721104,66.98944692,702.5,Michigan,2019,23266,96,57421,90.5,YANKEEDOM,1221,7360,5855,3054,6.981132075471698,42.08118925100057,33.47627215551744,17.46140651801029
26111,Midland,78.0235472,13.1174444,41.44420522,4089.75,Michigan,2019,83674,442,68054,107.3,YANKEEDOM,3114,16603,18071,20868,5.308919803600655,28.30571467539553,30.80844244408074,35.57692307692308
26113,Missaukee,28.08563253,6.305954977,167.0297239,537.5,Michigan,2019,15213,102,51151,80.6,YANKEEDOM,1036,4384,3507,1603,9.838556505,41.63342830009496,33.30484330484331,15.22317188983856
26115,Monroe,101.187463,12.36213132,34.38666611,6923.25,Michigan,2019,155609,294,66179,104.3,YANKEEDOM,9276,36909,39338,23625,8.498552424231319,33.81555319382856,36.04097189137684,21.64492249056327
26117,Montcalm,52.67448821,9.654919129,46.01210272,2488.75,Michigan,2019,67433,22,55735,87.8,YANKEEDOM,5359,18643,16026,6478,11.52324431256182,40.08730056336817,34.46006966842988,13.92938545564013
26119,Montmorency,15.67903859,5.521700201,146.7794843,514,Michigan,2019,9569,360,44500,70.1,YANKEEDOM,864,2974,2388,1042,11.88772702256467,40.91909741331865,32.85635663181068,14.33681893
26121,Muskegon,82.97694894,10.36031255,36.15585378,6836.75,Michigan,2019,176565,351,55410,87.3,YANKEEDOM,10020,41547,44434,24703,8.301299045599151,34.42056601272535,36.81236744432662,20.46576749734889
26123,Newaygo,38.73513353,6.919565117,148.2853024,1314.75,Michigan,2019,50886,483,57840,91.2,YANKEEDOM,3560,14404,10854,5956,10.23753378961293,41.42175188359119,31.21297521136481,17.12773911543107
26125,Oakland,114.6338102,23.43898632,22.16337204,103291,Michigan,2019,1269431,-1747,86597,136.5,YANKEEDOM,48382,164045,249010,442235,5.353933728166857,18.15315734,27.55535194185501,48.93755698970423
26127,Oceana,31.49075815,6.729807448,70.53346648,831.75,Michigan,2019,26973,166,56533,89.1,YANKEEDOM,2160,6837,5818,3766,11.62477799903127,36.79565147,31.31155481405737,20.26801571497766
26129,Ogemaw,42.14030941,9.185680593,129.5487962,880.75,Michigan,2019,20970,343,45186,71.2,YANKEEDOM,2015,5957,5558,2074,12.91335554985901,38.17610869007947,35.61907203,13.29146372724942
26131,Ontonagon,44.54925365,8.747018662,44.65214227,87.5,Michigan,2019,5863,119,46824,73.8,YANKEEDOM,328,2165,1649,730,6.732348111658457,44.43760263,33.84646962,14.98357963875205
26133,Osceola,33.46736239,6.383599688,166.0358011,583.75,Michigan,2019,23274,133,52272,82.4,YANKEEDOM,1810,6732,5146,2457,11.21090120780427,41.69711985134717,31.87364509135955,15.21833385
26135,Oscoda,11.86177525,4.948624918,148.5290427,493.5,Michigan,2019,8404,160,42620,67.2,YANKEEDOM,1097,2234,1971,834,17.87809648,36.40808344198174,32.12190352,13.59191655801825
26137,Otsego,50.56373497,9.646898472,73.86566882,1080.5,Michigan,2019,25644,371,59538,93.8,YANKEEDOM,1146,5638,6313,4797,6.404381356879401,31.50776796691628,35.27998211691069,26.80786855929362
26139,Ottawa,88.07549423,17.10092957,23.53188326,15914.5,Michigan,2019,300873,2114,79402,125.2,YANKEEDOM,11495,48490,58744,65818,6.228765571913931,26.27514941993097,31.83145756907454,35.66462743908056
26141,Presque Isle,32.98165848,5.47698982,135.7719763,617,Michigan,2019,13361,293,56119,88.5,YANKEEDOM,938,3770,3528,1953,9.206006477573855,37.00068701540877,34.62557660221808,19.16772990479929
26143,Roscommon,82.37476973,11.05060332,57.02297794,1296.75,Michigan,2019,23708,327,50822,80.1,YANKEEDOM,1721,6516,7318,3217,9.167909652674195,34.71127211,38.98359258470062,17.13722565523119
26145,Saginaw,84.57795095,11.45931173,45.43767731,6430.75,Michigan,2019,188330,-439,50992,80.4,YANKEEDOM,12429,42795,46899,29353,9.453436368614804,32.54966685935076,35.67114910706137,22.32574766497308
26147,St. Clair,104.9977268,12.53383763,37.18716857,7939,Michigan,2019,160151,477,61466,96.9,YANKEEDOM,9317,38260,44485,22155,8.157279564338058,33.49764045632436,38.94779236015655,19.39728761918103
26149,St. Joseph,74.91814703,17.92126911,51.80889393,2749,Michigan,2019,60874,102,58400,92,YANKEEDOM,5404,14994,13882,6743,13.17309801818492,36.55022792092241,33.83955342125149,16.43712063964118
26151,Sanilac,14.01448623,7.315982236,100.747342,2567.25,Michigan,2019,40657,225,49541,78.1,YANKEEDOM,2918,12480,9333,4340,10.03749441023701,42.92937979429672,32.10415878366757,14.92896701
26153,Schoolcraft,60.57966445,6.91215039,115.2413482,224.5,Michigan,2019,8188,189,49735,78.4,YANKEEDOM,605,2550,1852,1154,9.819834442460639,41.38938484012336,30.06005518584645,18.73072553156955
26155,Shiawassee,74.46583208,11.73473383,43.0101062,2955,Michigan,2019,68022,233,53197,83.8,YANKEEDOM,3840,17298,18326,8795,7.957065003419052,35.84409125758926,37.97426386787956,18.22457987111212
26157,Tuscola,38.11626713,8.040405355,94.69798195,2498,Michigan,2019,52945,182,52365,82.5,YANKEEDOM,3649,17211,12168,5446,9.484327078,44.73410614960753,31.62655299682903,14.15501377553673
26159,Van Buren,68.09944967,32.50347371,51.37167304,3917.75,Michigan,2019,75692,153,59240,93.4,YANKEEDOM,6089,16781,18026,11143,11.70083975479928,32.24696861968908,34.63940506158843,21.41278656392321
26161,Washtenaw,112.9421891,23.32141834,24.80657068,22847.25,Michigan,2019,366376,1062,77359,121.9,YANKEEDOM,10043,34379,56054,134255,4.278514554958655,14.64612684306717,23.88010105184232,57.19525755013185
26163,Wayne,118.5566843,25.07160017,21.22122952,84801.25,Michigan,2019,1757043,-15473,52644,83,YANKEEDOM,149959,358049,389712,312420,12.39187201,29.58740311038392,32.20387723734444,25.81684763746344
26165,Wexford,48.67816453,8.985673576,70.575702,1025.25,Michigan,2019,34196,285,53711,84.7,YANKEEDOM,2218,8370,7992,4713,9.522174043704117,35.93354227,34.31073713132701,20.23354655905208
27001,Aitkin,33.86875878,15.90852383,79.47704645,899.5,Minnesota,2019,16126,307,56471,72.7,YANKEEDOM,997,4602,4517,2107,8.156753661130656,37.65033134255093,36.95492105,17.23799394583981
27003,Anoka,100.8021136,14.64480333,23.71594755,15914.5,Minnesota,2019,368864,265,88416,113.8,YANKEEDOM,14435,67611,87316,77093,5.857053011705991,27.43340569272281,35.42878010184415,31.28076119372705
27005,Becker,53.99589984,14.19817433,26.49691735,1887.25,Minnesota,2019,35371,121,67261,86.6,YANKEEDOM,1695,6982,9100,6183,7.074290484140233,29.14023372287145,37.97996661101836,25.80550918196995
27007,Beltrami,123.3278301,115.2003472,7.479814796,1658,Minnesota,2019,46799,321,60386,77.7,YANKEEDOM,1994,7813,9908,8616,7.038226677491087,27.57756521125269,34.97229183579825,30.41191627545798
27009,Benton,79.22781029,13.01227721,29.42232967,1606.5,Minnesota,2019,41463,-56,67048,86.3,YANKEEDOM,2358,7809,10729,6192,8.704961606615475,28.82826343768458,39.60794448,22.85883047844064
27011,Big Stone,68.81452497,13.99553008,28.9680254,71.5,Minnesota,2019,5144,2,55635,71.6,YANKEEDOM,301,1444,1240,752,8.054589242708055,38.64062081883864,33.18169654803318,20.12309339042012
27013,Blue Earth,62.26859824,12.84281331,28.23944329,3310.75,Minnesota,2019,69631,174,68620,88.3,YANKEEDOM,2099,10092,13809,14338,5.203530170062968,25.01859289007883,34.23322921314889,35.54464772670931
27015,Brown,53.1328218,7.157806364,25.62647202,1110.5,Minnesota,2019,25723,-85,63708,82,YANKEEDOM,1208,6317,5983,4186,6.827173053012321,35.70136769526393,33.81372216570589,23.65773708601786
27017,Carlton,47.31636409,9.31003583,75.37836165,1922.25,Minnesota,2019,36708,350,68442,88.1,YANKEEDOM,1573,8281,9494,6086,6.184634741,32.55877958638044,37.32798616025792,23.92859951246363
27019,Carver,89.84392472,21.89984482,22.80106743,10325.75,Minnesota,2019,110034,774,106582,137.1,YANKEEDOM,2634,12397,19788,34388,3.805973384,17.91292788301761,28.59248342,49.68861531347985
27021,Cass,50.56142599,32.42965322,37.36495284,1812.25,Minnesota,2019,31274,747,57928,74.5,YANKEEDOM,1395,7093,8081,5305,6.377434397001005,32.42662521715278,36.94340312700009,24.25253725884612
27023,Chippewa,90.07041307,11.6202073,33.60331475,739,Minnesota,2019,12284,-81,58611,75.4,YANKEEDOM,786,2890,3275,1656,9.132101777622866,33.57732078540722,38.05042407342861,19.24015336
27025,Chisago,59.28260804,22.1593886,56.84834763,2228,Minnesota,2019,57988,414,85080,109.5,YANKEEDOM,1832,12787,15820,8773,4.672039171682138,32.60991533204121,40.34479241048658,22.37325308579006
27027,Clay,71.76944834,21.06755867,28.99360825,2321.5,Minnesota,2019,65929,1,67970,87.5,YANKEEDOM,2030,8818,14502,14257,5.125356628878733,22.26374125785846,36.61473981871891,35.99616229454389
27029,Clearwater,44.26402412,46.08061394,21.32397652,262.75,Minnesota,2019,8649,96,60235,77.5,YANKEEDOM,792,2083,1895,1025,13.66695427092321,35.94477998274375,32.70060396893874,17.68766177739431
27031,Cook,53.45152704,61.28728139,22.8684275,596,Minnesota,2019,5708,101,62528,80.5,YANKEEDOM,152,1058,1321,1863,3.459262630860264,24.07828858,30.06372325898953,42.39872553482021
27033,Cottonwood,30.0334092,14.67353715,29.24674693,484.5,Minnesota,2019,11356,-188,58801,75.7,YANKEEDOM,695,2696,2685,1738,8.894292295879191,34.50217558,34.36140261069875,22.24212951113386
27035,Crow Wing,71.03603837,28.25588354,28.56568791,4291.75,Minnesota,2019,67948,745,64008,82.4,YANKEEDOM,2838,13821,18360,12228,6.006730586068957,29.25265096196584,38.85961013397677,25.88100831798845
27037,Dakota,104.0687627,16.51544814,20.46625517,26543.25,Minnesota,2019,443341,-1161,93850,120.8,YANKEEDOM,14490,59045,94193,127587,4.906625129099436,19.99390481350422,31.89577231092224,43.20369775
27039,Dodge,54.17867468,43.03961962,24.53259765,958.25,Minnesota,2019,20981,-66,84385,108.6,YANKEEDOM,568,4337,4970,3882,4.128807153,31.52576869957113,36.12706258631969,28.21836156138693
27041,Douglas,79.51777998,12.21483608,38.33864305,1523.5,Minnesota,2019,39668,449,67370,86.7,YANKEEDOM,1290,8281,10679,7451,4.656871593083283,29.89422764521136,38.55095483917548,26.89794592252987
27043,Faribault,39.59426307,19.46968545,41.438064,335,Minnesota,2019,13926,96,55696,71.7,YANKEEDOM,735,3424,3710,1996,7.450582868727825,34.70856563608717,37.60770400405474,20.23314749113026
27045,Fillmore,30.32220361,14.77070142,63.61934653,1085,Minnesota,2019,21414,135,67804,87.3,YANKEEDOM,1217,4766,5265,3243,8.398316196259747,32.88937961,36.33289628044993,22.37940790835691
27047,Freeborn,71.66146507,11.79315254,30.93869242,1412.5,Minnesota,2019,30718,19,62770,80.8,YANKEEDOM,2588,7629,8088,3685,11.76898590268304,34.69304229195089,36.78035470668486,16.75761709868122
27049,Goodhue,51.46361977,27.53327113,40.62830363,2298.75,Minnesota,2019,48013,121,74974,96.5,YANKEEDOM,1882,11271,11493,8942,5.603191616053352,33.55662736691676,34.21757770632369,26.62260331
27051,Grant,21.42876295,8.95228206,53.01043597,56.75,Minnesota,2019,6136,-11,61901,79.7,YANKEEDOM,308,1404,1792,798,7.159460715946071,32.63598326359833,41.65504416550442,18.54951185495119
27053,Hennepin,109.8113333,37.76173913,18.1627997,79361.5,Minnesota,2019,1260121,-10973,84220,108.4,YANKEEDOM,54200,138698,232592,458141,6.133782087771932,15.69637099649062,26.32229969297138,51.84754722276607
27055,Houston,57.3393296,43.34253428,31.71413897,538.25,Minnesota,2019,18800,15,70325,90.5,YANKEEDOM,613,4566,4820,3398,4.575651265208629,34.08225722176606,35.97820408,25.36388744
27057,Hubbard,96.9951271,68.50447496,16.6385662,1263.75,Minnesota,2019,21960,246,65557,84.4,YANKEEDOM,862,4465,5557,4555,5.583263164712741,28.92026686,35.99326381242308,29.50320616620247
27059,Isanti,40.78316755,7.676252458,57.79199264,1324.75,Minnesota,2019,42727,711,74481,95.8,YANKEEDOM,2256,9667,10868,5277,8.037622915775973,34.44135670514465,38.72025082,18.80076955964087
27061,Itasca,86.33364349,72.05691572,45.30160599,1877.25,Minnesota,2019,45205,426,59138,76.1,YANKEEDOM,1829,9923,12616,8188,5.618012040791252,30.47978867182701,38.75168939673178,25.15050989064996
27063,Jackson,32.84749888,17.4804634,31.99907113,524.75,Minnesota,2019,9893,-105,64052,82.4,YANKEEDOM,510,2523,2517,1577,7.155886067068892,35.40058930826434,35.31640241335766,22.12712221130911
27065,Kanabec,21.91985953,4.748499442,86.87709592,349.5,Minnesota,2019,16463,329,57937,74.6,YANKEEDOM,1140,4272,4335,1697,9.961551904928347,37.32960503320517,37.88011184900385,14.82873121286264
27067,Kandiyohi,58.74325501,7.449676228,35.9847776,2210,Minnesota,2019,43839,-107,66030,85,YANKEEDOM,2570,7933,11282,7365,8.816466552315608,27.21440823327616,38.70325901,25.26586620926243
27069,Kittson,16.54318601,13.04473235,37.93211577,184,Minnesota,2019,4059,-66,60785,78.2,YANKEEDOM,128,1092,985,776,4.293861120429386,36.63200268,33.04260315330426,26.03153304260315
